ClusterName,ProjectLine,ProjectDesc,ProjectCode,Namespace,WorkloadName,CreateTime,WorkloadRam,WorkloadCpu,WorkloadReplicas
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-app-admin-rmfvkl,2021/08/25,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-app-web-k8xm1y,2021/09/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-base-z8rblf,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-bpm-adapter-z2avt8,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-dispute-sv63n4,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-eureka-0g1pzx,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-filepreview-8tvybu,2021/09/17,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-gateway-phdc8z,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-interface-uh5rd2,2021/08/28,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-message-ftxdlh,2021/09/01,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-permission-5ao5ss,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-tenant-proxy-40cfhn,2021/07/13,256,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-tenant-web-fiq46h,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,ljlms-fat-xxljob-server-oplfu4,2021/07/13,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-fat,slmp-partner-management-ljlms-fat-l2eaiv,2022/05/27,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-apollo-admin-wtl1i5,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-apollo-config-imtos5,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-apollo-portal-n0u6o3,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-eureka-nbdyjb,2021/07/05,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-gateway-c26vlm,2021/09/04,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-platform-proxy-sgg6ls,2021/09/04,256,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-platform-q6258z,2021/09/04,1024,1,0
crc-itcp-test-03,风控合规,隆基纠纷案件,ljlms,ljlms-local,ljlms-local-platform-web-j7lq2d,2021/09/04,1024,1,0
crc-itcp-test-03,效能中心,运维项目,itcp-ops,logstack-uat,log-kafka-manager-uat,2021/08/24,512,1,2
crc-itcp-test-03,效能中心,运维项目,itcp-ops,logstack-uat,log-kibana-uat,2021/08/24,2048,2,1
crc-itcp-test-03,效能中心,运维项目,itcp-ops,logstack-uat,log-logstash-uat,2024/07/05,2048,1,4
crc-itcp-test-03,效能中心,运维项目,itcp-ops,logstack-uat,log-portal,2021/08/24,128,1,0
crc-itcp-test-03,协同效率,综合内网,home,mems-sit,home-mems-rest-mems-sit,2020/11/27,1024,1,0
crc-itcp-test-03,协同效率,综合内网,home,mems-sit,irs-frontend-mems-sit,2020/12/14,448,3,0
crc-itcp-test-03,协同效率,综合内网,home,mems-sit,irs-webgate-mems-sit,2021/01/12,384,2,0
crc-itcp-test-03,协同效率,综合内网,home,mems-uat,irs-frontend-mems-uat,2021/01/12,448,3,0
crc-itcp-test-03,协同效率,综合内网,home,mems-uat,irs-mems-rest-mems-uat,2020/11/18,2048,1,0
crc-itcp-test-03,协同效率,综合内网,home,mems-uat,irs-webgate-mems-uat,2022/07/11,384,2,0
crc-itcp-test-03,效能中心,运维项目,itcp-ops,monitoring,kube-state-metrics,2023/06/14,1200,3,1
crc-itcp-test-03,效能中心,运维项目,itcp-ops,monitoring,prometheus-adapter,2023/06/14,0,0,1
crc-itcp-test-03,效能中心,运维项目,itcp-ops,monitoring,prometheus-operator,2023/06/14,200,1,1
crc-itcp-test-03,效能中心,运维项目,itcp-ops,monitoring,prometheus-k8s,2023/06/14,10290,4,2
crc-itcp-test-03,风控合规,华创合同,cms,nf-cms-uat,cms-config-nf-cms-uat,2022/11/30,1024,1,2
crc-itcp-test-03,风控合规,华创合同,cms,nf-cms-uat,cms-web-nf-cms-uat,2022/12/01,524,1,2
crc-itcp-test-03,风控合规,华创合同,cms,nf-cms-uat,cms-eureka,2022/12/01,2048,1,2
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,busybox,2023/06/12,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,curl,2024/10/23,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,mobilefunds-h5-ui,2024/08/12,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,nacos,2021/11/20,1410,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ngnix-download,2021/12/02,40,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-authcore,2024/08/08,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-bankaccount,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-basicdata,2024/09/26,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-bill,2022/09/27,2048,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-budget,2024/08/19,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-capitalpool,2021/11/20,4096,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-dealcapture,2023/05/11,1024,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-externalserv,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-financing,2024/08/22,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-gateway,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-homepage,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-investment,2023/03/15,1024,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-keepaccounts,2023/12/21,800,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-mobilefunds,2022/07/20,1074,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-settlement,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-taskcore,2021/11/20,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-treasuryboard,2023/03/28,4000,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-ui,2024/08/22,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-usercore,2024/08/08,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,ntms-workflow,2024/08/22,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,redis,2021/11/20,4096,5,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,seata,2021/11/29,4096,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,toolboxs,2024/01/23,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,webgate,2021/06/23,35,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,webgatenew,2023/03/21,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-dev,zookeeper,2021/11/25,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,busybox,2023/09/18,0,0,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,nacos,2021/11/15,1536,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-authcore,2021/11/15,2048,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-bankaccount,2021/11/15,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-basicdata,2021/11/17,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-bill,2023/01/07,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-budget,2021/11/15,4096,3,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-capitalpool,2021/11/15,4096,3,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-dealcapture,2021/12/12,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-externalserv,2021/11/15,2048,3,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-financing,2021/12/12,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-gateway,2021/11/15,743,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-homepage,2021/11/15,3400,2,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-investment,2021/12/12,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-settlement,2021/11/15,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-taskcore,2021/11/15,2048,3,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-treasuryboard,2022/01/14,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-ui,2021/11/15,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-usercore,2021/11/15,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,ntms-workflow,2021/11/15,3096,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,redis,2021/11/15,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,seata,2021/11/15,2048,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,webgate,2022/06/09,0,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,webgatenew,2023/01/03,0,0,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-qa,zookeeper,2021/11/15,198,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,busybox,2024/06/22,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,mobilefunds-h5-ui,2024/01/18,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,nacos,2021/06/24,1377,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-authcore,2021/06/24,1024,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-bankaccount,2021/12/13,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-basicdata,2021/06/24,2241,3,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-bill,2022/08/31,20248,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-budget,2024/08/19,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-capitalpool,2021/07/31,5200,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-dealcapture,2021/11/03,1121,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-externalserv,2021/07/05,2048,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-financing,2024/07/24,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-gateway,2021/06/24,812,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-homepage,2021/07/31,1214,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-investment,2024/07/23,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-keepaccounts,2023/12/05,1024,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-mobilefunds,2024/08/06,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-settlement,2021/08/03,4096,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-taskcore,2021/07/31,1567,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-treasuryboard,2021/11/14,1024,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-ui,2024/07/24,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-usercore,2021/06/24,8000,4,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,ntms-workflow,2024/09/02,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,redis,2021/06/24,4096,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,seata,2021/07/30,2000,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,skywalking-agent,2021/07/31,0,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,skywalking-ui,2021/07/01,296,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,webgate,2021/06/24,0,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,webgatenew,2023/08/24,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-sit,zookeeper,2021/07/31,177,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,curl,2024/10/23,0,0,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,nacos,2021/08/17,3072,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-authcore,2021/08/17,1024,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-bankaccount,2021/08/18,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-basicdata,2021/08/17,2048,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-bill,2023/03/03,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-budget,2021/08/18,3096,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-capitalpool,2021/08/18,2048,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-dealcapture,2021/11/30,1019,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-externalserv,2021/08/18,2048,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-financing,2021/11/30,2000,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-gateway,2021/08/17,824,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-homepage,2021/08/18,1137,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-investment,2021/11/30,1443,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-keepaccounts,2024/10/24,800,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-mobilefunds,2024/10/24,800,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-settlement,2021/08/18,2257,2,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-taskcore,2021/08/18,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-treasuryboard,2021/12/01,4000,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-ui,2021/08/18,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-usercore,2021/08/25,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,ntms-workflow,2021/08/18,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,redis,2021/08/16,1000,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,seata,2021/08/16,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,skywalking,2021/08/16,0,0,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,system-notifications-ui,2023/12/20,2048,1,1
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,twca,2021/09/09,10,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,webgate,2021/08/16,37,1,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,webgatenew,2022/11/16,0,0,0
crc-itcp-test-03,智能财务,新资金系统,ntms,ntms-uat,zookeeper,2021/08/16,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odms-archive-odms-dev,2024/08/16,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odms-claim-excel-odms-dev,2024/08/19,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odms-claim-impl-odms-dev,2024/07/30,3072,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odms-data-sync-odms-dev,2024/09/13,6144,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odms-zuul-odms-dev,2024/09/13,3072,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,odmsflowstatistics-odms-dev-wj79ee,2024/08/02,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,ripples-mams-odms-dev,2024/08/16,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,screenshot-api-server,2024/09/13,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,weboa-frontend-odms-dev,2024/09/13,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-dev,xxljob-odms-dev,2024/09/13,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,custom-form-web-odms-flow-dev-iqkkbu,2023/11/13,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flow-bpmn-v3,2024/04/18,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flow-dev-v1,2024/03/11,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flow-mb-web-odms-flow-dev-bc1u65,2024/05/07,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flow-web-odms-flow-dev-e2wvng,2024/04/19,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flow-web-odms-flow-dev-ohupas,2024/04/19,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-dev,flowtodo-service,2024/04/10,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flow-bpmn-v3,2024/04/18,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flow-develop,2024/04/18,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flow-mb-web-odms-flow-uat2-oejcsh,2024/05/07,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flow-mdm-sync-odms-flow-uat2-8ixt2p,2022/06/08,5120,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flow-web-odms-flow-uat2-s01bvt,2024/04/18,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flowtodo-service,2023/08/17,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,flowtodo-v3,2024/04/22,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,odms-web-odms-flow-uat2-f52pxd,2023/08/17,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-flow-uat2,xxl-job-odms-flow-uat2-3itenh,2021/11/28,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,odms-archive-odms-test-lsgml7,2024/10/11,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,odms-claim-excel-odms-test,2024/10/11,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,odms-claim-impl-odms-test,2024/10/11,3072,1,2
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,odms-zuul-odms-test,2024/10/23,2048,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,ripples-mams-odms-test,2024/10/11,3072,1,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,weboa-frontend-odms-test,2024/10/23,1024,0,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-test,weboa-frontend-odms-test-5b1dhz,2024/10/11,1024,0,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-uat-cloud,data-masking-odms-uat-cloud,2021/06/04,2048,1,0
crc-itcp-test-03,协同效率,公文系统,odms,odms-uat-cloud,kqgl-claim-odms-uat-cloud,2021/06/04,4096,2,1
crc-itcp-test-03,协同效率,公文系统,odms,odms-uat-cloud,xxljob-odms-uat-cloud-ezm170,2024/09/12,2048,1,1
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,anniversary-pcms-uat,2021/04/26,4096,4,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,busybox,2022/07/20,0,0,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,cms-rest-pcms-uat,2021/05/28,2200,2,1
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crc-click-job-pcms-uat,2021/04/22,4096,4,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crc-extranet-server-pcms-uat,2022/04/28,0,0,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crc-magazine-job-pcms-uat,2021/05/25,0,0,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crc-shares-pcms-uat,2021/10/11,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crchome-news-job-pcms-uat-8d72bg,2021/06/24,500,0,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,crctrust-task-job-pcms-uat-t7l82i,2021/10/12,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,emps-news-pcms-uat,2021/04/22,0,0,1
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,emps-pcms-uat,2022/05/17,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,news-recommend-job-pcms-uat,2021/04/22,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,pcms-crctrust-pcms-uat,2021/04/21,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,search-front-pcms-uat,2021/04/20,500,2,1
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,szecp-news-job-pcms-uat,2021/04/21,500,2,0
crc-itcp-test-03,协同效率,集团外网网站,pcms,pcms-uat,trswebservice-pcms-uat,2021/05/25,4096,4,1
crc-itcp-test-03,效能中心,运维项目,public-ppc,ppc-uat,collector,2021/08/19,1024,1,1
crc-itcp-test-03,效能中心,运维项目,public-ppc,ppc-uat,enrich,2021/08/19,1024,1,1
crc-itcp-test-03,效能中心,运维项目,public-ppc,ppc-uat,iglu-central,2021/08/19,1024,1,1
crc-itcp-test-03,效能中心,运维项目,public-ppc,ppc-uat,storage,2021/08/23,1024,2,1
crc-itcp-test-03,效能中心,测试开发项目,qa,qa-uat,alertservice-qa-uat,2021/02/08,1024,1,1
crc-itcp-test-03,效能中心,测试开发项目,qa,qa-uat,tds,2023/09/22,3072,0,1
crc-itcp-test-03,效能中心,测试开发项目,qa,qa-uat,tds-web,2023/09/22,1024,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,busybox,2023/06/28,0,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,gitlabhooks,2024/05/01,3072,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,jvcms-home,2023/11/27,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,jvcms-server,2023/08/03,3072,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,jvcms-web,2023/06/28,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,jvcms-web-app,2023/06/28,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,redis,2023/06/28,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-dev,webgatenew,2023/06/28,0,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,busybox,2023/10/11,0,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,jvcms-home,2023/11/28,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,jvcms-server,2023/09/04,3072,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,jvcms-web,2023/09/04,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,jvcms-web-app,2023/07/21,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,redis,2023/06/29,0,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-sit,webgatenew,2023/07/13,0,0,2
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,busybox,2023/10/11,0,0,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,jvcms-server,2023/08/25,3072,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,jvcms-web,2023/08/25,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,jvcms-web-app,2023/08/30,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,redis,2023/08/25,2048,1,1
crc-itcp-test-03,智能财务,全资信贷,qzxd,qzxd-uat,webgatenew,2023/08/30,0,0,1
crc-itcp-test-03,协同效率,公文系统,odms,rclockin-dev,rclockin-approve-service,2024/07/04,2048,2,1
crc-itcp-test-03,协同效率,公文系统,odms,rclockin-dev,rclockin-frontend-rclockin-dev,2024/07/04,1024,1,1
crc-itcp-test-03,协同效率,公文系统,odms,rclockin-dev,rclockin-run-frontend-rclockin-dev-qddvbq,2024/07/04,512,1,1
crc-itcp-test-03,协同效率,公文系统,odms,rclockin-dev,rclockin-service,2024/07/04,2048,2,1
crc-itcp-test-03,协同效率,公文系统,odms,rclockin-dev,ripples-mams-rclockin-uat-pd8qxv,2024/07/04,2048,1,1
